NORT_ARTIC_3,NORT_ARTIC_4,NORT_ARTIC_4.1,NORW_ARTIC_4.1,OXON_VeSeq,PHEC_ARTIC_3,SANG_ARTIC_3,SANG_ARTIC_4.1,NORT_ARTIC_3_prevalent20pct,NORT_ARTIC_4_prevalent20pct,NORT_ARTIC_4.1_prevalent20pct,NORW_ARTIC_4.1_prevalent20pct,OXON_VeSeq_prevalent20pct,PHEC_ARTIC_3_prevalent20pct,SANG_ARTIC_3_prevalent20pct,SANG_ARTIC_4.1_prevalent20pct,NORT_ARTIC_3_SB,NORT_ARTIC_4_SB,NORT_ARTIC_4.1_SB,NORW_ARTIC_4.1_SB,PHEC_ARTIC_3_SB,SANG_ARTIC_3_SB,SANG_ARTIC_4.1_SB,DeMaio_Mask,DeMaio_Caution,ARTIC_3,ARTIC_4,ARTIC_4.1
,,,,,,,,,,,,,,,,,,,,,,,,,22633.0,22670.0,22414
,,,,,,,,,,,,,,,,,,,,,,,,,22634.0,22671.0,22415
,,,,,,,,,,,,,,,,,,,,,,,,,22635.0,22672.0,22416
,,,,,,,,,,,,,,,,,,,,,,,,,22636.0,22673.0,22417
,,,,,,,,,,,,,,,,,,,,,,,,,22637.0,22674.0,22418
,,,,,,,,,,,,,,,,,,,,,,,,,22638.0,22675.0,22419
,,,,,,,,,,,,,,,,,,,,,,,,,22639.0,22676.0,22420
,,,,,,,,,,,,,,,,,,,,,,,,,22640.0,22785.0,22421
,,,,,,,,,,,,,,,,,,,,,,,,,22641.0,22786.0,22422
,,,,,,,,,,,,,,,,,,,,,,,,,22642.0,22787.0,22423
,,,,,,,,,,,,,,,,,,,,,,,,,22643.0,22788.0,22424
,,,,,,,,,,,,,,,,,,,,,,,,,22644.0,22789.0,22425
,,,,,,,,,,,,,,,,,,,,,,,,,22645.0,22790.0,22426
,,,,,,,,,,,,,,,,,,,,,,,,,22646.0,22791.0,22427
,,,,,,,,,,,,,,,,,,,,,,,,,22647.0,22792.0,22474
,,,,,,,,,,,,,,,,,,,,,,,,,22648.0,22793.0,22475
,,,,,,,,,,,,,,,,,,,,,,,,,22649.0,22794.0,22476
,,,,,,,,,,,,,,,,,,,,,,,,,22797.0,22795.0,22477
,,,,,,,,,,,,,,,,,,,,,,,,,22798.0,22796.0,22478
,,,,,,,,,,,,,,,,,,,,,,,,,22799.0,22797.0,22479
,,,,,,,,,,,,,,,,,,,,,,,,,22800.0,22798.0,22480
,,,,,,,,,,,,,,,,,,,,,,,,,22801.0,22799.0,22481
,,,,,,,,,,,,,,,,,,,,,,,,,22802.0,22800.0,22482
,,,,,,,,,,,,,,,,,,,,,,,,,22803.0,22801.0,22483
,,,,,,,,,,,,,,,,,,,,,,,,,22804.0,22802.0,22484
,,,,,,,,,,,,,,,,,,,,,,,,,22805.0,22803.0,22485
,,,,,,,,,,,,,,,,,,,,,,,,,22806.0,22804.0,22486
,,,,,,,,,,,,,,,,,,,,,,,,,22807.0,22944.0,22487
,,,,,,,,,,,,,,,,,,,,,,,,,22808.0,22945.0,22488
,,,,,,,,,,,,,,,,,,,,,,,,,22809.0,22946.0,22489
,,,,,,,,,,,,,,,,,,,,,,,,,22810.0,22947.0,22490
,,,,,,,,,,,,,,,,,,,,,,,,,22811.0,22948.0,22491
,,,,,,,,,,,,,,,,,,,,,,,,,22812.0,22949.0,22492
,,,,,,,,,,,,,,,,,,,,,,,,,22813.0,22950.0,22493
,,,,,,,,,,,,,,,,,,,,,,,,,22814.0,22951.0,22494
,,,,,,,,,,,,,,,,,,,,,,,,,22815.0,22952.0,22495
,,,,,,,,,,,,,,,,,,,,,,,,,22816.0,22953.0,22496
,,,,,,,,,,,,,,,,,,,,,,,,,22817.0,22954.0,22497
,,,,,,,,,,,,,,,,,,,,,,,,,22818.0,22955.0,22498
,,,,,,,,,,,,,,,,,,,,,,,,,22819.0,22956.0,22499
,,,,,,,,,,,,,,,,,,,,,,,,,22820.0,22957.0,22500
,,,,,,,,,,,,,,,,,,,,,,,,,22877.0,22958.0,22501
,,,,,,,,,,,,,,,,,,,,,,,,,22878.0,22959.0,22502
,,,,,,,,,,,,,,,,,,,,,,,,,22879.0,22960.0,22648
,,,,,,,,,,,,,,,,,,,,,,,,,22880.0,22961.0,22649
,,,,,,,,,,,,,,,,,,,,,,,,,22881.0,22962.0,22650
,,,,,,,,,,,,,,,,,,,,,,,,,22882.0,22963.0,22651
,,,,,,,,,,,,,,,,,,,,,,,,,22883.0,22964.0,22652
,,,,,,,,,,,,,,,,,,,,,,,,,22884.0,22965.0,22653
,,,,,,,,,,,,,,,,,,,,,,,,,22885.0,22966.0,22654
,,,,,,,,,,,,,,,,,,,,,,,,,22886.0,22967.0,22655
,,,,,,,,,,,,,,,,,,,,,,,,,22887.0,22968.0,22656
,,,,,,,,,,,,,,,,,,,,,,,,,22888.0,22969.0,22657
,,,,,,,,,,,,,,,,,,,,,,,,,22889.0,22970.0,22658
,,,,,,,,,,,,,,,,,,,,,,,,,22890.0,22971.0,22659
,,,,,,,,,,,,,,,,,,,,,,,,,22891.0,22972.0,22660
,,,,,,,,,,,,,,,,,,,,,,,,,22892.0,22973.0,22661
,,,,,,,,,,,,,,,,,,,,,,,,,22893.0,23028.0,22662
,,,,,,,,,,,,,,,,,,,,,,,,,22894.0,23029.0,22663
,,,,,,,,,,,,,,,,,,,,,,,,,22895.0,23030.0,22664
,,,,,,,,,,,,,,,,,,,,,,,,,22896.0,23031.0,22665
,,,,,,,,,,,,,,,,,,,,,,,,,22897.0,23032.0,22666
,,,,,,,,,,,,,,,,,,,,,,,,,22898.0,23033.0,22667
,,,,,,,,,,,,,,,,,,,,,,,,,22899.0,23034.0,22668
,,,,,,,,,,,,,,,,,,,,,,,,,22900.0,23035.0,22669
,,,,,,,,,,,,,,,,,,,,,,,,,22901.0,23036.0,22670
,,,,,,,,,,,,,,,,,,,,,,,,,22902.0,23037.0,22671
,,,,,,,,,,,,,,,,,,,,,,,,,23122.0,23038.0,22672
,,,,,,,,,,,,,,,,,,,,,,,,,23123.0,23039.0,22673
,,,,,,,,,,,,,,,,,,,,,,,,,23124.0,23040.0,22674
,,,,,,,,,,,,,,,,,,,,,,,,,23125.0,23041.0,22675
,,,,,,,,,,,,,,,,,,,,,,,,,23126.0,23042.0,22676
,,,,,,,,,,,,,,,,,,,,,,,,,23127.0,23043.0,22742
,,,,,,,,,,,,,,,,,,,,,,,,,23128.0,23044.0,22743
,,,,,,,,,,,,,,,,,,,,,,,,,23129.0,23045.0,22744
,,,,,,,,,,,,,,,,,,,,,,,,,23130.0,23046.0,22745
,,,,,,,,,,,,,,,,,,,,,,,,,23131.0,23047.0,22746
,,,,,,,,,,,,,,,,,,,,,,,,,23132.0,23048.0,22747
,,,,,,,,,,,,,,,,,,,,,,,,,23133.0,23049.0,22748
,,,,,,,,,,,,,,,,,,,,,,,,,23134.0,23050.0,22749
,,,,,,,,,,,,,,,,,,,,,,,,,23135.0,23051.0,22750
,,,,,,,,,,,,,,,,,,,,,,,,,23136.0,23052.0,22751
,,,,,,,,,,,,,,,,,,,,,,,,,23137.0,23053.0,22752
,,,,,,,,,,,,,,,,,,,,,,,,,23138.0,23054.0,22753
,,,,,,,,,,,,,,,,,,,,,,,,,23139.0,23055.0,22754
,,,,,,,,,,,,,,,,,,,,,,,,,23140.0,23056.0,22755
,,,,,,,,,,,,,,,,,,,,,,,,,23141.0,23219.0,22756
,,,,,,,,,,,,,,,,,,,,,,,,,23142.0,23220.0,22757
,,,,,,,,,,,,,,,,,,,,,,,,,23143.0,23221.0,22758
,,,,,,,,,,,,,,,,,,,,,,,,,23189.0,23222.0,22759
,,,,,,,,,,,,,,,,,,,,,,,,,23190.0,23223.0,22760
,,,,,,,,,,,,,,,,,,,,,,,,,23191.0,23224.0,22761
,,,,,,,,,,,,,,,,,,,,,,,,,23192.0,23225.0,22762
,,,,,,,,,,,,,,,,,,,,,,,,,23193.0,23226.0,22763
,,,,,,,,,,,,,,,,,,,,,,,,,23194.0,23227.0,22764
,,,,,,,,,,,,,,,,,,,,,,,,,23195.0,23228.0,22765
,,,,,,,,,,,,,,,,,,,,,,,,,23196.0,23229.0,22766
,,,,,,,,,,,,,,,,,,,,,,,,,23197.0,23230.0,22767
,,,,,,,,,,,,,,,,,,,,,,,,,23198.0,23231.0,22768
,,,,,,,,,,,,,,,,,,,,,,,,,23199.0,23232.0,22769
,,,,,,,,,,,,,,,,,,,,,,,,,23200.0,23233.0,22770
,,,,,,,,,,,,,,,,,,,,,,,,,23201.0,23234.0,22771
,,,,,,,,,,,,,,,,,,,,,,,,,23202.0,23235.0,22772
,,,,,,,,,,,,,,,,,,,,,,,,,23203.0,23236.0,22773
,,,,,,,,,,,,,,,,,,,,,,,,,23204.0,23237.0,22785
,,,,,,,,,,,,,,,,,,,,,,,,,23205.0,23238.0,22786
,,,,,,,,,,,,,,,,,,,,,,,,,23206.0,23239.0,22787
,,,,,,,,,,,,,,,,,,,,,,,,,23207.0,23240.0,22788
,,,,,,,,,,,,,,,,,,,,,,,,,23208.0,23241.0,22789
,,,,,,,,,,,,,,,,,,,,,,,,,23209.0,23242.0,22790
,,,,,,,,,,,,,,,,,,,,,,,,,23210.0,23243.0,22791
,,,,,,,,,,,,,,,,,,,,,,,,,23211.0,23244.0,22792
,,,,,,,,,,,,,,,,,,,,,,,,,23212.0,23245.0,22793
,,,,,,,,,,,,,,,,,,,,,,,,,23213.0,23327.0,22794
,,,,,,,,,,,,,,,,,,,,,,,,,23443.0,23328.0,22795
,,,,,,,,,,,,,,,,,,,,,,,,,23444.0,23329.0,22796
,,,,,,,,,,,,,,,,,,,,,,,,,23445.0,23330.0,22797
,,,,,,,,,,,,,,,,,,,,,,,,,23446.0,23331.0,22798
,,,,,,,,,,,,,,,,,,,,,,,,,23447.0,23332.0,22799
,,,,,,,,,,,,,,,,,,,,,,,,,23448.0,23333.0,22800
,,,,,,,,,,,,,,,,,,,,,,,,,23449.0,23334.0,22801
,,,,,,,,,,,,,,,,,,,,,,,,,23450.0,23335.0,22802
,,,,,,,,,,,,,,,,,,,,,,,,,23451.0,23336.0,22803
,,,,,,,,,,,,,,,,,,,,,,,,,23452.0,23337.0,22804
,,,,,,,,,,,,,,,,,,,,,,,,,23453.0,23338.0,22944
,,,,,,,,,,,,,,,,,,,,,,,,,23454.0,23339.0,22945
,,,,,,,,,,,,,,,,,,,,,,,,,23455.0,23340.0,22946
,,,,,,,,,,,,,,,,,,,,,,,,,23456.0,23341.0,22947
,,,,,,,,,,,,,,,,,,,,,,,,,23457.0,23342.0,22948
,,,,,,,,,,,,,,,,,,,,,,,,,23458.0,23343.0,22949
,,,,,,,,,,,,,,,,,,,,,,,,,23459.0,23344.0,22950
,,,,,,,,,,,,,,,,,,,,,,,,,23460.0,23345.0,22951
,,,,,,,,,,,,,,,,,,,,,,,,,23461.0,23346.0,22952
,,,,,,,,,,,,,,,,,,,,,,,,,23462.0,23347.0,22953
,,,,,,,,,,,,,,,,,,,,,,,,,23463.0,23348.0,22954
,,,,,,,,,,,,,,,,,,,,,,,,,23464.0,23349.0,22955
,,,,,,,,,,,,,,,,,,,,,,,,,23465.0,23350.0,22956
,,,,,,,,,,,,,,,,,,,,,,,,,23500.0,23553.0,22957
,,,,,,,,,,,,,,,,,,,,,,,,,23501.0,23554.0,22958
,,,,,,,,,,,,,,,,,,,,,,,,,23502.0,23555.0,22959
,,,,,,,,,,,,,,,,,,,,,,,,,23503.0,23556.0,22960
,,,,,,,,,,,,,,,,,,,,,,,,,23504.0,23557.0,22961
,,,,,,,,,,,,,,,,,,,,,,,,,23505.0,23558.0,22962
,,,,,,,,,,,,,,,,,,,,,,,,,23506.0,23559.0,22963
,,,,,,,,,,,,,,,,,,,,,,,,,23507.0,23560.0,22964
,,,,,,,,,,,,,,,,,,,,,,,,,23508.0,23561.0,22965
,,,,,,,,,,,,,,,,,,,,,,,,,23509.0,23562.0,22966
,,,,,,,,,,,,,,,,,,,,,,,,,23510.0,23563.0,22967
,,,,,,,,,,,,,,,,,,,,,,,,,23511.0,23564.0,22968
,,,,,,,,,,,,,,,,,,,,,,,,,23512.0,23565.0,22969
,,,,,,,,,,,,,,,,,,,,,,,,,23513.0,23566.0,22970
,,,,,,,,,,,,,,,,,,,,,,,,,23514.0,23567.0,22971
,,,,,,,,,,,,,,,,,,,,,,,,,23515.0,23568.0,22972
,,,,,,,,,,,,,,,,,,,,,,,,,23516.0,23569.0,22973
,,,,,,,,,,,,,,,,,,,,,,,,,23517.0,23570.0,23028
,,,,,,,,,,,,,,,,,,,,,,,,,23518.0,23571.0,23029
,,,,,,,,,,,,,,,,,,,,,,,,,23519.0,23572.0,23030
,,,,,,,,,,,,,,,,,,,,,,,,,23520.0,23573.0,23031
,,,,,,,,,,,,,,,,,,,,,,,,,23521.0,23574.0,23032
,,,,,,,,,,,,,,,,,,,,,,,,,23789.0,23611.0,23033
,,,,,,,,,,,,,,,,,,,,,,,,,23790.0,23612.0,23034
,,,,,,,,,,,,,,,,,,,,,,,,,23791.0,23613.0,23035
,,,,,,,,,,,,,,,,,,,,,,,,,23792.0,23614.0,23036
,,,,,,,,,,,,,,,,,,,,,,,,,23793.0,23615.0,23037
,,,,,,,,,,,,,,,,,,,,,,,,,23794.0,23616.0,23038
,,,,,,,,,,,,,,,,,,,,,,,,,23795.0,23617.0,23039
,,,,,,,,,,,,,,,,,,,,,,,,,23796.0,23618.0,23040
,,,,,,,,,,,,,,,,,,,,,,,,,23797.0,23619.0,23041
,,,,,,,,,,,,,,,,,,,,,,,,,23798.0,23620.0,23042
,,,,,,,,,,,,,,,,,,,,,,,,,23799.0,23621.0,23043
,,,,,,,,,,,,,,,,,,,,,,,,,23800.0,23622.0,23044
,,,,,,,,,,,,,,,,,,,,,,,,,23801.0,23623.0,23045
,,,,,,,,,,,,,,,,,,,,,,,,,23802.0,23624.0,23046
,,,,,,,,,,,,,,,,,,,,,,,,,23803.0,23625.0,23047
,,,,,,,,,,,,,,,,,,,,,,,,,23804.0,23626.0,23048
,,,,,,,,,,,,,,,,,,,,,,,,,23805.0,23627.0,23049
,,,,,,,,,,,,,,,,,,,,,,,,,23806.0,23628.0,23050
,,,,,,,,,,,,,,,,,,,,,,,,,23807.0,23629.0,23051
,,,,,,,,,,,,,,,,,,,,,,,,,23808.0,23630.0,23052
,,,,,,,,,,,,,,,,,,,,,,,,,23809.0,23631.0,23053
,,,,,,,,,,,,,,,,,,,,,,,,,23810.0,23632.0,23054
,,,,,,,,,,,,,,,,,,,,,,,,,23811.0,23633.0,23055
,,,,,,,,,,,,,,,,,,,,,,,,,23822.0,23634.0,23056
,,,,,,,,,,,,,,,,,,,,,,,,,23823.0,23853.0,23120
,,,,,,,,,,,,,,,,,,,,,,,,,23824.0,23854.0,23121
,,,,,,,,,,,,,,,,,,,,,,,,,23825.0,23855.0,23122
,,,,,,,,,,,,,,,,,,,,,,,,,23826.0,23856.0,23123
,,,,,,,,,,,,,,,,,,,,,,,,,23827.0,23857.0,23124
,,,,,,,,,,,,,,,,,,,,,,,,,23828.0,23858.0,23125
,,,,,,,,,,,,,,,,,,,,,,,,,23829.0,23859.0,23126
,,,,,,,,,,,,,,,,,,,,,,,,,23830.0,23860.0,23127
,,,,,,,,,,,,,,,,,,,,,,,,,23831.0,23861.0,23128
,,,,,,,,,,,,,,,,,,,,,,,,,23832.0,23862.0,23129
,,,,,,,,,,,,,,,,,,,,,,,,,23833.0,23863.0,23130
,,,,,,,,,,,,,,,,,,,,,,,,,23834.0,23864.0,23131
,,,,,,,,,,,,,,,,,,,,,,,,,23835.0,23865.0,23132
,,,,,,,,,,,,,,,,,,,,,,,,,23836.0,23866.0,23133
,,,,,,,,,,,,,,,,,,,,,,,,,23837.0,23867.0,23134
,,,,,,,,,,,,,,,,,,,,,,,,,23838.0,23868.0,23135
,,,,,,,,,,,,,,,,,,,,,,,,,23839.0,23869.0,23136
,,,,,,,,,,,,,,,,,,,,,,,,,23840.0,23870.0,23137
,,,,,,,,,,,,,,,,,,,,,,,,,23841.0,23871.0,23138
,,,,,,,,,,,,,,,,,,,,,,,,,23842.0,23872.0,23139
,,,,,,,,,,,,,,,,,,,,,,,,,23843.0,23873.0,23140
,,,,,,,,,,,,,,,,,,,,,,,,,23844.0,23874.0,23219
,,,,,,,,,,,,,,,,,,,,,,,,,23845.0,23875.0,23220
,,,,,,,,,,,,,,,,,,,,,,,,,23846.0,23927.0,23221
,,,,,,,,,,,,,,,,,,,,,,,,,24078.0,23928.0,23222
,,,,,,,,,,,,,,,,,,,,,,,,,24079.0,23929.0,23223
,,,,,,,,,,,,,,,,,,,,,,,,,24080.0,23930.0,23224
,,,,,,,,,,,,,,,,,,,,,,,,,24081.0,23931.0,23225
,,,,,,,,,,,,,,,,,,,,,,,,,24082.0,23932.0,23226
,,,,,,,,,,,,,,,,,,,,,,,,,24083.0,23933.0,23227
,,,,,,,,,,,,,,,,,,,,,,,,,24084.0,23934.0,23228
,,,,,,,,,,,,,,,,,,,,,,,,,24085.0,23935.0,23229
,,,,,,,,,,,,,,,,,,,,,,,,,24086.0,23936.0,23230
,,,,,,,,,,,,,,,,,,,,,,,,,24087.0,23937.0,23231
,,,,,,,,,,,,,,,,,,,,,,,,,24088.0,23938.0,23232
,,,,,,,,,,,,,,,,,,,,,,,,,24089.0,23939.0,23233
,,,,,,,,,,,,,,,,,,,,,,,,,24090.0,23940.0,23234
,,,,,,,,,,,,,,,,,,,,,,,,,24091.0,23941.0,23235
,,,,,,,,,,,,,,,,,,,,,,,,,24092.0,23942.0,23236
,,,,,,,,,,,,,,,,,,,,,,,,,24093.0,23943.0,23237
,,,,,,,,,,,,,,,,,,,,,,,,,24094.0,23944.0,23238
,,,,,,,,,,,,,,,,,,,,,,,,,24095.0,23945.0,23239
,,,,,,,,,,,,,,,,,,,,,,,,,24096.0,23946.0,23240
,,,,,,,,,,,,,,,,,,,,,,,,,24097.0,23947.0,23241
,,,,,,,,,,,,,,,,,,,,,,,,,24098.0,23948.0,23242
,,,,,,,,,,,,,,,,,,,,,,,,,24099.0,23949.0,23243
,,,,,,,,,,,,,,,,,,,,,,,,,24145.0,23950.0,23244
,,,,,,,,,,,,,,,,,,,,,,,,,24146.0,23951.0,23245
,,,,,,,,,,,,,,,,,,,,,,,,,24147.0,23952.0,23327
,,,,,,,,,,,,,,,,,,,,,,,,,24148.0,23953.0,23328
,,,,,,,,,,,,,,,,,,,,,,,,,24149.0,23954.0,23329
,,,,,,,,,,,,,,,,,,,,,,,,,24150.0,24171.0,23330
,,,,,,,,,,,,,,,,,,,,,,,,,24151.0,24172.0,23331
,,,,,,,,,,,,,,,,,,,,,,,,,24152.0,24173.0,23332
,,,,,,,,,,,,,,,,,,,,,,,,,24153.0,24174.0,23333
,,,,,,,,,,,,,,,,,,,,,,,,,24154.0,24175.0,23334
,,,,,,,,,,,,,,,,,,,,,,,,,24155.0,24176.0,23335
,,,,,,,,,,,,,,,,,,,,,,,,,24156.0,24177.0,23336
,,,,,,,,,,,,,,,,,,,,,,,,,24157.0,24178.0,23337
,,,,,,,,,,,,,,,,,,,,,,,,,24158.0,24179.0,23338
,,,,,,,,,,,,,,,,,,,,,,,,,24159.0,24180.0,23339
,,,,,,,,,,,,,,,,,,,,,,,,,24160.0,24181.0,23340
,,,,,,,,,,,,,,,,,,,,,,,,,24161.0,24182.0,23341
,,,,,,,,,,,,,,,,,,,,,,,,,24162.0,24183.0,23342
,,,,,,,,,,,,,,,,,,,,,,,,,24163.0,24184.0,23343
,,,,,,,,,,,,,,,,,,,,,,,,,24164.0,24185.0,23344
,,,,,,,,,,,,,,,,,,,,,,,,,24165.0,24186.0,23345
,,,,,,,,,,,,,,,,,,,,,,,,,24166.0,24187.0,23346
,,,,,,,,,,,,,,,,,,,,,,,,,24167.0,24188.0,23347
,,,,,,,,,,,,,,,,,,,,,,,,,24168.0,24189.0,23348
,,,,,,,,,,,,,,,,,,,,,,,,,24391.0,24190.0,23349
,,,,,,,,,,,,,,,,,,,,,,,,,24392.0,24191.0,23350
,,,,,,,,,,,,,,,,,,,,,,,,,24393.0,24192.0,23553
,,,,,,,,,,,,,,,,,,,,,,,,,24394.0,24193.0,23554
,,,,,,,,,,,,,,,,,,,,,,,,,24395.0,24233.0,23555
,,,,,,,,,,,,,,,,,,,,,,,,,24396.0,24234.0,23556
,,,,,,,,,,,,,,,,,,,,,,,,,24397.0,24235.0,23557
,,,,,,,,,,,,,,,,,,,,,,,,,24398.0,24236.0,23558
,,,,,,,,,,,,,,,,,,,,,,,,,24399.0,24237.0,23559
,,,,,,,,,,,,,,,,,,,,,,,,,24400.0,24238.0,23560
,,,,,,,,,,,,,,,,,,,,,,,,,24401.0,24239.0,23561
,,,,,,,,,,,,,,,,,,,,,,,,,24402.0,24240.0,23562
,,,,,,,,,,,,,,,,,,,,,,,,,24403.0,24241.0,23563
,,,,,,,,,,,,,,,,,,,,,,,,,24404.0,24242.0,23564
,,,,,,,,,,,,,,,,,,,,,,,,,24405.0,24243.0,23565
,,,,,,,,,,,,,,,,,,,,,,,,,24406.0,24244.0,23566
,,,,,,,,,,,,,,,,,,,,,,,,,24407.0,24245.0,23567
,,,,,,,,,,,,,,,,,,,,,,,,,24408.0,24246.0,23568
,,,,,,,,,,,,,,,,,,,,,,,,,24409.0,24247.0,23569
,,,,,,,,,,,,,,,,,,,,,,,,,24410.0,24248.0,23570
,,,,,,,,,,,,,,,,,,,,,,,,,24411.0,24249.0,23571
,,,,,,,,,,,,,,,,,,,,,,,,,24412.0,24250.0,23572
,,,,,,,,,,,,,,,,,,,,,,,,,24413.0,24251.0,23573
,,,,,,,,,,,,,,,,,,,,,,,,,24414.0,24252.0,23574
,,,,,,,,,,,,,,,,,,,,,,,,,24415.0,24253.0,23611
,,,,,,,,,,,,,,,,,,,,,,,,,24443.0,24254.0,23612
,,,,,,,,,,,,,,,,,,,,,,,,,24444.0,24255.0,23613
,,,,,,,,,,,,,,,,,,,,,,,,,24445.0,24256.0,23614
,,,,,,,,,,,,,,,,,,,,,,,,,24446.0,24257.0,23615
,,,,,,,,,,,,,,,,,,,,,,,,,24447.0,24426.0,23616
,,,,,,,,,,,,,,,,,,,,,,,,,24448.0,24427.0,23617
,,,,,,,,,,,,,,,,,,,,,,,,,24449.0,24428.0,23618
,,,,,,,,,,,,,,,,,,,,,,,,,24450.0,24429.0,23619
,,,,,,,,,,,,,,,,,,,,,,,,,24451.0,24430.0,23620
,,,,,,,,,,,,,,,,,,,,,,,,,24452.0,24431.0,23621
,,,,,,,,,,,,,,,,,,,,,,,,,24453.0,24432.0,23622
,,,,,,,,,,,,,,,,,,,,,,,,,24454.0,24433.0,23623
,,,,,,,,,,,,,,,,,,,,,,,,,24455.0,24434.0,23624
,,,,,,,,,,,,,,,,,,,,,,,,,24456.0,24435.0,23625
,,,,,,,,,,,,,,,,,,,,,,,,,24457.0,24436.0,23626
,,,,,,,,,,,,,,,,,,,,,,,,,24458.0,24437.0,23627
,,,,,,,,,,,,,,,,,,,,,,,,,24459.0,24438.0,23628
,,,,,,,,,,,,,,,,,,,,,,,,,24460.0,24439.0,23629
,,,,,,,,,,,,,,,,,,,,,,,,,24461.0,24440.0,23630
,,,,,,,,,,,,,,,,,,,,,,,,,24462.0,24441.0,23631
,,,,,,,,,,,,,,,,,,,,,,,,,24463.0,24442.0,23632
,,,,,,,,,,,,,,,,,,,,,,,,,24464.0,24443.0,23633
,,,,,,,,,,,,,,,,,,,,,,,,,24465.0,24444.0,23634
,,,,,,,,,,,,,,,,,,,,,,,,,24466.0,24445.0,23853
,,,,,,,,,,,,,,,,,,,,,,,,,24696.0,24446.0,23854
,,,,,,,,,,,,,,,,,,,,,,,,,24697.0,24447.0,23855
,,,,,,,,,,,,,,,,,,,,,,,,,24698.0,24545.0,23856
,,,,,,,,,,,,,,,,,,,,,,,,,24699.0,24546.0,23857
,,,,,,,,,,,,,,,,,,,,,,,,,24700.0,24547.0,23858
,,,,,,,,,,,,,,,,,,,,,,,,,24701.0,24548.0,23859
,,,,,,,,,,,,,,,,,,,,,,,,,24702.0,24549.0,23860
,,,,,,,,,,,,,,,,,,,,,,,,,24703.0,24550.0,23861
,,,,,,,,,,,,,,,,,,,,,,,,,24704.0,24551.0,23862
,,,,,,,,,,,,,,,,,,,,,,,,,24705.0,24552.0,23863
,,,,,,,,,,,,,,,,,,,,,,,,,24706.0,24553.0,23864
,,,,,,,,,,,,,,,,,,,,,,,,,24707.0,24554.0,23865
,,,,,,,,,,,,,,,,,,,,,,,,,24708.0,24555.0,23866
,,,,,,,,,,,,,,,,,,,,,,,,,24709.0,24556.0,23867
,,,,,,,,,,,,,,,,,,,,,,,,,24710.0,24557.0,23868
,,,,,,,,,,,,,,,,,,,,,,,,,24711.0,24558.0,23869
,,,,,,,,,,,,,,,,,,,,,,,,,24712.0,24559.0,23870
,,,,,,,,,,,,,,,,,,,,,,,,,24713.0,24560.0,23871
,,,,,,,,,,,,,,,,,,,,,,,,,24714.0,24561.0,23872
,,,,,,,,,,,,,,,,,,,,,,,,,24715.0,24562.0,23873
,,,,,,,,,,,,,,,,,,,,,,,,,24716.0,24563.0,23874
,,,,,,,,,,,,,,,,,,,,,,,,,24717.0,24564.0,23875
,,,,,,,,,,,,,,,,,,,,,,,,,24718.0,24565.0,23914
,,,,,,,,,,,,,,,,,,,,,,,,,24719.0,24566.0,23915
,,,,,,,,,,,,,,,,,,,,,,,,,24720.0,24750.0,23916
,,,,,,,,,,,,,,,,,,,,,,,,,24765.0,24751.0,23917
,,,,,,,,,,,,,,,,,,,,,,,,,24766.0,24752.0,23918
,,,,,,,,,,,,,,,,,,,,,,,,,24767.0,24753.0,23919
,,,,,,,,,,,,,,,,,,,,,,,,,24768.0,24754.0,23920
,,,,,,,,,,,,,,,,,,,,,,,,,24769.0,24755.0,23921
,,,,,,,,,,,,,,,,,,,,,,,,,24770.0,24756.0,23922
,,,,,,,,,,,,,,,,,,,,,,,,,24771.0,24757.0,23923
,,,,,,,,,,,,,,,,,,,,,,,,,24772.0,24758.0,23924
,,,,,,,,,,,,,,,,,,,,,,,,,24773.0,24759.0,23925
,,,,,,,,,,,,,,,,,,,,,,,,,24774.0,24760.0,23926
,,,,,,,,,,,,,,,,,,,,,,,,,24775.0,24761.0,23927
,,,,,,,,,,,,,,,,,,,,,,,,,24776.0,24762.0,23928
,,,,,,,,,,,,,,,,,,,,,,,,,24777.0,24763.0,23929
,,,,,,,,,,,,,,,,,,,,,,,,,24778.0,24764.0,23930
,,,,,,,,,,,,,,,,,,,,,,,,,24779.0,24765.0,23931
,,,,,,,,,,,,,,,,,,,,,,,,,24780.0,24766.0,23932
,,,,,,,,,,,,,,,,,,,,,,,,,24781.0,24767.0,23933
,,,,,,,,,,,,,,,,,,,,,,,,,24782.0,24768.0,23934
,,,,,,,,,,,,,,,,,,,,,,,,,24783.0,24769.0,23935
,,,,,,,,,,,,,,,,,,,,,,,,,24784.0,24770.0,23936
,,,,,,,,,,,,,,,,,,,,,,,,,24785.0,24771.0,23937
,,,,,,,,,,,,,,,,,,,,,,,,,24786.0,24814.0,23938
,,,,,,,,,,,,,,,,,,,,,,,,,24787.0,24815.0,23939
,,,,,,,,,,,,,,,,,,,,,,,,,24788.0,24816.0,23940
,,,,,,,,,,,,,,,,,,,,,,,,,24978.0,24817.0,23941
,,,,,,,,,,,,,,,,,,,,,,,,,24979.0,24818.0,23942
,,,,,,,,,,,,,,,,,,,,,,,,,24980.0,24819.0,23943
,,,,,,,,,,,,,,,,,,,,,,,,,24981.0,24820.0,23944
,,,,,,,,,,,,,,,,,,,,,,,,,24982.0,24821.0,23945
,,,,,,,,,,,,,,,,,,,,,,,,,24983.0,24822.0,23946
